Day,Month,Year,Location,Gear,Tow,Species,Length,Date,Season,Sample
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,3 spine sb,nm,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,White Hake,60,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,White Hake,62,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,White Hake,60,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,9 spine sb,41,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Seine,,winter flounder,95,15/6/2010,Spring,L-6-2010-HB-Seine
L,6,2010,HB,Fyke Net,,smelt,129,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,150,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,210,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,135,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,146,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,151,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,144,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,133,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,127,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,186,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,128,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,136,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,132,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,140,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,155,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,145,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,170,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,190,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,132,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Tomcod,134,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,Alewife,102,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,HB,Fyke Net,,winter flounder,101,15/6/2010,Spring,L-6-2010-HB-Fyke Net
L,6,2010,FFH,Seine,2,Tomcod,35,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Tomcod,31,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Tomcod,41,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Pollock,41,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Pollock,40,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Black spotted SB,34,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Black spotted SB,32,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Black spotted SB,33,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Black spotted SB,34,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,3 spine sb,60,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,3 spine sb,55,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,30,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,40,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,25,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,31,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,24,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,2,Shorthorn sculpin,26,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,54,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,63,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,48,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,55,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,52,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,60,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,49,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,42,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,51,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,51,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,45,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,58,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,43,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,43,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,47,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,43,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,47,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,36,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,42,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,42,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,49,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,37,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,46,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,40,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,41,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,50,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,38,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,42,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,41,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,54,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,41,15/6/2010,Spring,L-6-2010-FFH-Seine
L,6,2010,FFH,Seine,3,Pollock,51,15/6/2010,Spring,L-6-2010-FFH-Seine
